id,time,latitude,longitude,depth,place,place_exact,exact_place_ar,exact_place_fr
917,2004-11-26T03:20:48.910Z,35.559,-0.5429999999999999,0.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
918,2004-11-27T09:23:51.310Z,36.23,3.09,10.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
919,2004-12-01T17:42:24.790Z,36.848,3.448,10.0,northern Algeria,algeria,,algeria
920,2004-12-05T08:30:59.590Z,36.865,3.4210000000000003,10.0,northern Algeria,algeria,,algeria
921,2004-12-13T22:10:15.700Z,36.691,3.178,0.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
922,2004-12-15T00:38:07.710Z,36.711,4.211,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
923,2004-12-21T09:17:49.600Z,36.95,2.963,0.0,northern Algeria,algeria,,algeria
924,2004-12-29T01:05:05.820Z,35.728,0.51,10.0,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
925,2005-01-14T18:31:17.820Z,36.398,1.508,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
926,2005-02-18T01:12:12.560Z,36.786,2.476,0.0,northern Algeria,algeria,,algeria
927,2005-03-03T00:10:32.620Z,36.551,4.796,0.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
928,2005-03-09T18:23:42.500Z,35.22,5.615,10.0,northern Algeria,Biskra ⴱⴻⵙⴽⵔⴰ بسكرة, بسكرة,Biskra 
929,2005-03-11T06:28:29.480Z,35.802,-0.23,0.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
930,2005-03-14T03:26:51.240Z,36.724,2.402,0.0,northern Algeria,algeria,,algeria
931,2005-03-15T06:48:53.780Z,36.984,3.531,0.0,northern Algeria,algeria,,algeria
932,2005-03-18T07:00:15.360Z,35.86400000000001,-0.563,25.0,northern Algeria,algeria,,algeria
933,2005-03-19T17:11:27.780Z,36.7,5.21,6.6,northern Algeria,algeria,,algeria
934,2005-03-29T20:37:49.760Z,36.716,3.149,0.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
935,2005-04-01T10:37:02.930Z,36.607,2.887,7.2,northern Algeria,Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
936,2005-04-03T13:13:01.030Z,35.771,-1.331,0.0,northern Algeria,algeria,,algeria
937,2005-04-07T02:48:47.190Z,35.582,-0.14800000000000002,23.3,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
938,2005-04-18T01:22:36.110Z,35.649,-0.254,0.0,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
939,2005-04-21T16:28:34.470Z,35.626,-0.297,6.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
940,2005-04-24T21:18:49.920Z,36.769,3.3960000000000004,10.0,northern Algeria,Boumerdès ⴱⵓⵎⴻⵔⴷⴰⵙ بومرداس, بومرداس,Boumerdès 
941,2005-05-01T11:44:02.700Z,36.486,3.1060000000000003,10.0,northern Algeria,Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
942,2005-05-04T20:18:37.850Z,36.662,4.537,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
943,2005-05-09T06:54:20.550Z,36.944,3.516,10.0,northern Algeria,algeria,,algeria
944,2005-05-12T17:45:55.300Z,36.866,3.633,10.0,northern Algeria,algeria,,algeria
945,2005-05-13T00:30:17.060Z,36.907,4.291,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
946,2005-05-13T16:09:15.010Z,36.212,6.69,10.0,northern Algeria,Constantine ⵇⵙⴻⵏⵟⵉⵏⴰ قسنطينة, قسنطينة,Constantine 
947,2005-05-14T01:47:11.210Z,36.195,1.661,0.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
948,2005-05-18T04:45:12.370Z,36.49,6.211,10.0,northern Algeria,Mila ⵎⵉⵍⴰ ميلة, ميلة,Mila 
949,2005-05-20T03:47:09.460Z,36.166,6.34,10.0,northern Algeria,Mila ⵎⵉⵍⴰ ميلة, ميلة,Mila 
950,2005-05-21T04:09:50.540Z,35.379,-1.181,19.0,northern Algeria,Aïn Témouchent ⵄⵉⵏ ⵜⵉⵎⵓⵛⴻⵏⵜ عين تموشنت, عين تموشنت,Aïn Témouchent 
951,2005-05-24T18:26:59.670Z,36.794,3.407,10.0,northern Algeria,Boumerdès ⴱⵓⵎⴻⵔⴷⴰⵙ بومرداس, بومرداس,Boumerdès 
952,2005-05-24T23:13:33.390Z,35.968,5.515,10.0,northern Algeria,Sétif ⵙⵟⵉⴼ سطيف‎,,Sétif 
953,2005-05-29T23:42:45.470Z,36.518,6.165,10.0,northern Algeria,Mila ⵎⵉⵍⴰ ميلة, ميلة,Mila 
954,2005-06-03T15:08:43.500Z,36.819,3.429,10.0,northern Algeria,algeria,,algeria
955,2005-06-03T17:48:04.270Z,36.524,5.5,10.0,northern Algeria,Sétif ⵙⵟⵉⴼ سطيف‎,,Sétif 
956,2005-06-09T15:23:09.440Z,36.636,5.062,10.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
957,2005-06-12T01:28:21.920Z,35.705,-1.411,10.0,northern Algeria,algeria,,algeria
958,2005-06-12T19:36:02.910Z,36.811,3.509,10.0,northern Algeria,Boumerdès ⴱⵓⵎⴻⵔⴷⴰⵙ بومرداس, بومرداس,Boumerdès 
959,2005-06-17T08:03:35.060Z,36.481,5.294,10.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
960,2005-06-17T11:55:58.560Z,36.421,5.532,10.0,northern Algeria,Sétif ⵙⵟⵉⴼ سطيف‎,,Sétif 
961,2005-06-21T17:06:18.800Z,36.582,1.525,10.0,northern Algeria,algeria,,algeria
962,2005-06-24T15:41:50.230Z,36.535,5.394,10.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
963,2005-06-26T00:58:15.720Z,35.635,1.137,14.1,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
964,2005-06-27T23:05:29.800Z,36.503,1.6780000000000002,10.0,northern Algeria,Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
965,2005-07-02T07:42:48.890Z,36.831,3.447,10.0,northern Algeria,algeria,,algeria
966,2005-07-05T08:21:48.990Z,36.958,3.788,10.0,northern Algeria,algeria,,algeria
967,2005-07-07T00:13:59.250Z,35.397,-0.89,0.0,northern Algeria,Aïn Témouchent ⵄⵉⵏ ⵜⵉⵎⵓⵛⴻⵏⵜ عين تموشنت, عين تموشنت,Aïn Témouchent 
968,2005-07-07T00:30:06.660Z,35.666,-0.997,0.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
969,2005-07-07T04:11:42.040Z,35.714,-0.7170000000000001,0.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
970,2005-07-14T15:50:50.240Z,36.008,1.101,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
971,2005-07-20T04:37:00.770Z,35.68199999999999,-1.085,23.4,northern Algeria,algeria,,algeria
972,2005-07-20T19:54:04.860Z,36.867,0.667,10.0,northern Algeria,algeria,,algeria
973,2005-07-20T19:57:21.030Z,36.878,0.6990000000000001,10.0,northern Algeria,algeria,,algeria
974,2005-07-21T04:09:57.940Z,36.854,2.108,0.0,northern Algeria,algeria,,algeria
975,2005-07-23T07:43:04.180Z,35.37,-1.431,0.0,northern Algeria,Aïn Témouchent ⵄⵉⵏ ⵜⵉⵎⵓⵛⴻⵏⵜ عين تموشنت, عين تموشنت,Aïn Témouchent 
976,2005-07-24T21:02:24.840Z,35.406,5.767,0.0,northern Algeria,Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
977,2005-08-01T01:41:45.490Z,35.552,0.166,16.5,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
978,2005-08-01T02:46:29.390Z,35.66,0.235,14.8,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
979,2005-08-01T03:07:56.610Z,35.714,0.127,5.9,northern Algeria,Mostaganem ⵎⵓⵙⵜⵖⴰⵏⴻⵎ مستغانم, مستغانم,Mostaganem 
980,2005-08-03T22:43:27.980Z,36.233,3.037,15.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
981,2005-08-08T15:00:14.920Z,35.746,-1.095,0.0,northern Algeria,algeria,,algeria
982,2005-08-10T02:52:29.260Z,36.328,1.727,10.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
983,2005-08-17T05:30:51.480Z,35.382,0.313,10.0,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
984,2005-08-17T19:05:23.420Z,35.181,-0.004,10.0,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
985,2005-09-03T16:35:32.750Z,36.872,3.623,5.0,northern Algeria,algeria,,algeria
986,2005-09-06T00:35:10.530Z,36.549,2.623,0.0,northern Algeria,Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
987,2005-09-06T05:38:30.580Z,36.598,5.277,10.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
988,2005-09-19T02:07:26.810Z,36.251,0.398,0.0,northern Algeria,algeria,,algeria
989,2005-09-23T18:27:20.740Z,35.979,-0.397,0.0,northern Algeria,algeria,,algeria
990,2005-09-28T14:32:33.380Z,36.531,6.101,10.0,northern Algeria,Mila ⵎⵉⵍⴰ ميلة, ميلة,Mila 
991,2005-10-09T21:11:22.000Z,35.964,6.478,0.0,northern Algeria,Oum El Bouaghi ⵓⵎⵍⴻⴱⵡⴰⵖⵉ أم البواقي, أم البواقي,Oum El Bouaghi 
992,2005-10-26T23:34:07.270Z,36.38,1.832,10.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
993,2005-10-28T20:55:39.310Z,36.585,2.124,24.5,northern Algeria,Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
994,2005-11-01T03:02:36.800Z,36.198,6.699,10.0,northern Algeria,Constantine ⵇⵙⴻⵏⵟⵉⵏⴰ قسنطينة, قسنطينة,Constantine 
995,2005-11-01T22:21:48.900Z,36.199,6.6629999999999985,10.0,northern Algeria,Constantine ⵇⵙⴻⵏⵟⵉⵏⴰ قسنطينة, قسنطينة,Constantine 
996,2005-11-05T00:55:36.290Z,36.44,2.497,10.0,northern Algeria,Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
997,2005-11-05T09:10:32.730Z,35.894,2.239,0.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
998,2005-11-06T17:03:28.240Z,36.226,6.649,10.0,northern Algeria,Constantine ⵇⵙⴻⵏⵟⵉⵏⴰ قسنطينة, قسنطينة,Constantine 
999,2005-11-13T23:45:36.260Z,36.232,2.309,25.8,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1000,2005-11-18T03:13:14.390Z,36.841,3.649,10.0,northern Algeria,Boumerdès ⴱⵓⵎⴻⵔⴷⴰⵙ بومرداس, بومرداس,Boumerdès 
1001,2005-11-19T19:13:29.260Z,36.025,1.916,10.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1002,2005-11-19T20:40:25.760Z,36.525,5.2970000000000015,20.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1003,2005-11-20T22:17:51.260Z,34.919000000000004,6.8020000000000005,10.0,northern Algeria,Khenchela ⵅⴻⵏⵛⵍⴰ خنشلة, خنشلة,Khenchela 
1004,2005-11-22T01:21:21.090Z,36.608,4.285,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1005,2005-11-22T10:38:50.730Z,36.604,4.302,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1006,2005-11-22T19:29:27.090Z,36.777,3.03,5.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1007,2005-11-23T08:36:38.230Z,36.572,4.3180000000000005,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1008,2005-11-23T15:46:41.370Z,36.99800000000001,3.853,10.0,northern Algeria,algeria,,algeria
1009,2005-12-06T23:10:06.550Z,35.73900000000001,-0.918,0.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1010,2005-12-07T05:15:37.320Z,36.791,4.2330000000000005,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1011,2005-12-12T03:59:35.780Z,36.589,3.158,0.0,northern Algeria,Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1012,2005-12-15T17:11:10.680Z,36.789,3.402,0.0,northern Algeria,Boumerdès ⴱⵓⵎⴻⵔⴷⴰⵙ بومرداس, بومرداس,Boumerdès 
1013,2005-12-18T00:30:48.670Z,36.668,3.11,0.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1014,2005-12-18T22:15:59.430Z,36.313,6.2879999999999985,10.0,northern Algeria,Mila ⵎⵉⵍⴰ ميلة, ميلة,Mila 
1015,2006-01-03T17:58:42.180Z,36.833,4.224,2.6,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1016,2006-01-07T13:54:57.990Z,36.704,7.015,0.0,northern Algeria,Skikda ⵙⴽⵉⴽⴷⴰ سكيكدة, سكيكدة,Skikda 
1017,2006-01-18T00:09:38.240Z,35.51300000000001,-0.628,0.0,northern Algeria,Aïn Témouchent ⵄⵉⵏ ⵜⵉⵎⵓⵛⴻⵏⵜ عين تموشنت, عين تموشنت,Aïn Témouchent 
1018,2006-01-19T17:49:31.280Z,36.564,4.017,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1019,2006-01-22T03:12:28.030Z,36.555,5.497000000000001,10.0,northern Algeria,Jijel ⵉⵖⵉⵍ ⴳⵉⵍⵉ جيجل, جيجل,Jijel 
1020,2006-01-25T21:03:25.370Z,36.793,3.455,10.0,northern Algeria,algeria,,algeria
1021,2006-01-28T16:45:32.770Z,36.593,6.194,10.0,northern Algeria,Jijel ⵉⵖⵉⵍ ⴳⵉⵍⵉ جيجل, جيجل,Jijel 
1022,2006-01-29T07:02:38.090Z,35.805,5.221,10.0,northern Algeria,Sétif ⵙⵟⵉⴼ سطيف‎,,Sétif 
1023,2006-01-29T07:03:01.900Z,36.992,3.611,0.0,northern Algeria,algeria,,algeria
1024,2006-02-14T16:24:22.530Z,36.956,3.38,0.0,northern Algeria,algeria,,algeria
1025,2006-02-17T07:37:48.790Z,36.791,3.479,0.0,northern Algeria,Boumerdès ⴱⵓⵎⴻⵔⴷⴰⵙ بومرداس, بومرداس,Boumerdès 
1026,2006-03-20T19:44:25.190Z,36.62300000000001,5.3279999999999985,10.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1027,2006-03-20T19:54:18.090Z,36.752,5.51,10.0,northern Algeria,algeria,,algeria
1028,2006-03-21T23:42:01.490Z,36.93,5.377000000000002,0.0,northern Algeria,algeria,,algeria
1029,2006-03-22T07:47:06.570Z,36.928,5.3889999999999985,0.0,northern Algeria,algeria,,algeria
1030,2006-03-26T11:26:32.160Z,36.687,5.28,0.0,northern Algeria,algeria,,algeria
1031,2006-03-26T18:38:10.450Z,36.569,5.566,10.0,northern Algeria,Jijel ⵉⵖⵉⵍ ⴳⵉⵍⵉ جيجل, جيجل,Jijel 
1032,2006-03-29T22:35:19.700Z,36.967,3.293,0.0,northern Algeria,algeria,,algeria
1033,2006-04-01T04:09:06.770Z,36.855,5.516,0.0,northern Algeria,algeria,,algeria
1034,2006-04-02T06:44:31.820Z,34.893,3.807,10.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1035,2006-04-12T00:04:45.150Z,36.508,4.6160000000000005,0.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1036,2006-04-22T01:55:32.310Z,36.895,5.276,0.0,northern Algeria,algeria,,algeria
1037,2006-04-22T02:40:27.970Z,36.792,5.396,0.0,northern Algeria,algeria,,algeria
1038,2006-04-26T08:25:49.600Z,36.44,6.44,2.0,northern Algeria,Constantine ⵇⵙⴻⵏⵟⵉⵏⴰ قسنطينة, قسنطينة,Constantine 
1039,2006-05-01T16:28:41.720Z,36.384,3.395,0.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1040,2006-05-02T00:15:32.210Z,36.717,2.469,0.0,northern Algeria,algeria,,algeria
1041,2006-05-03T06:12:59.160Z,35.07,3.856,0.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1042,2006-05-03T13:31:04.700Z,36.477,1.591,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1043,2006-05-06T08:43:57.770Z,36.562,1.6880000000000002,0.0,northern Algeria,Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
1044,2006-05-14T22:25:59.700Z,36.741,5.405,0.0,northern Algeria,algeria,,algeria
1045,2006-05-24T15:56:09.070Z,36.726,5.533,10.0,northern Algeria,Jijel ⵉⵖⵉⵍ ⴳⵉⵍⵉ جيجل, جيجل,Jijel 
1046,2006-06-05T19:39:32.480Z,36.174,1.714,10.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1047,2006-06-08T03:08:06.610Z,36.625,2.574,0.0,northern Algeria,algeria,,algeria
1048,2006-06-18T20:49:47.710Z,36.369,1.091,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1049,2006-06-22T23:05:51.930Z,36.706,2.41,7.9,northern Algeria,algeria,,algeria
1050,2006-06-26T10:26:36.340Z,35.91900000000001,5.581,0.0,northern Algeria,Sétif ⵙⵟⵉⴼ سطيف‎,,Sétif 
1051,2006-06-26T22:34:14.590Z,36.699,3.945,0.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1052,2006-07-01T03:20:08.810Z,36.91,4.487,0.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1053,2006-07-12T19:59:50.230Z,33.792,7.803,0.0,northern Algeria,ولاية توزر,ولاية توزر,
1054,2006-07-18T21:50:19.520Z,36.526,5.7120000000000015,10.0,northern Algeria,Sétif ⵙⵟⵉⴼ سطيف‎,,Sétif 
1055,2006-07-22T13:22:22.500Z,36.717,3.11,10.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1056,2006-07-23T05:08:04.390Z,36.385,1.737,16.0,northern Algeria,Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
1057,2006-07-23T20:17:17.030Z,35.833,0.615,22.3,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
1058,2006-07-23T22:13:25.830Z,35.55,0.741,10.0,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
1059,2006-07-23T23:06:59.370Z,35.753,0.64,10.0,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
1060,2006-07-25T00:08:40.390Z,36.448,1.815,0.0,northern Algeria,Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
1061,2006-08-07T10:59:45.370Z,34.843,3.799,10.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1062,2006-08-15T22:10:49.230Z,35.504,-1.3219999999999998,0.0,northern Algeria,algeria,,algeria
1063,2006-08-17T22:38:53.370Z,36.899,2.834,4.3,northern Algeria,algeria,,algeria
1064,2006-08-25T17:44:50.300Z,36.667,5.432,10.0,northern Algeria,Jijel ⵉⵖⵉⵍ ⴳⵉⵍⵉ جيجل, جيجل,Jijel 
1065,2006-08-27T05:57:59.250Z,36.839,5.367000000000001,0.0,northern Algeria,algeria,,algeria
1066,2006-08-27T14:12:24.560Z,36.884,5.2,0.0,northern Algeria,algeria,,algeria
1067,2006-08-29T19:36:20.810Z,34.878,3.766,10.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1068,2006-09-26T12:24:28.230Z,36.882,5.2860000000000005,0.0,northern Algeria,algeria,,algeria
1069,2006-10-06T17:22:33.390Z,36.843,4.319,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1070,2006-10-19T22:52:13.850Z,35.67,1.2819999999999998,10.0,northern Algeria,Tissemsilt ⵜⵉⵙⴻⵎⵙⵉⵍⵜ تسمسيلت, تسمسيلت,Tissemsilt 
1071,2006-10-27T11:25:04.710Z,35.304,1.636,10.0,northern Algeria,Tiaret ⵜⵢⴰⵔⴻⵜ تيارت, تيارت,Tiaret 
1072,2006-11-21T08:58:00.400Z,36.769,4.607,0.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1073,2006-12-06T21:48:12.630Z,35.277,-1.37,25.0,northern Algeria,Aïn Témouchent ⵄⵉⵏ ⵜⵉⵎⵓⵛⴻⵏⵜ عين تموشنت, عين تموشنت,Aïn Témouchent 
1074,2006-12-12T20:32:49.900Z,36.672,3.024,0.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1075,2006-12-14T04:03:32.290Z,36.642,1.398,0.0,northern Algeria,algeria,,algeria
1076,2006-12-16T19:34:33.200Z,36.374,1.032,17.4,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1077,2006-12-20T01:12:34.100Z,36.947,2.199,0.0,northern Algeria,algeria,,algeria
1078,2006-12-30T23:50:48.370Z,34.744,3.334,10.0,northern Algeria,Djelfa ⴵⴻⵍⴼⴰ الجلفة, الجلفة,Djelfa 
1079,2007-01-01T21:04:06.610Z,36.3,1.641,30.5,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1080,2007-01-02T21:17:46.690Z,35.172,3.2880000000000003,0.0,northern Algeria,Djelfa ⴵⴻⵍⴼⴰ الجلفة, الجلفة,Djelfa 
1081,2007-01-06T12:35:47.750Z,35.76,-1.103,0.0,northern Algeria,algeria,,algeria
1082,2007-01-10T00:50:15.830Z,35.35,3.304,10.0,northern Algeria,Djelfa ⴵⴻⵍⴼⴰ الجلفة, الجلفة,Djelfa 
1083,2007-01-10T09:41:58.000Z,36.58,5.409,10.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1084,2007-01-12T04:06:22.130Z,36.706,3.048,0.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1085,2007-01-14T22:41:42.230Z,36.648,2.647,0.0,northern Algeria,Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
1086,2007-01-19T23:17:42.880Z,36.336,2.503,10.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1087,2007-01-22T10:23:47.310Z,36.076,2.474,0.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1088,2007-02-13T10:52:16.670Z,36.642,3.128,0.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1089,2007-02-14T15:24:14.670Z,36.362,5.017,10.0,northern Algeria,Sétif ⵙⵟⵉⴼ سطيف‎,,Sétif 
1090,2007-02-15T00:37:46.000Z,35.783,0.556,0.0,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
1091,2007-02-17T07:30:20.570Z,36.584,1.57,0.0,northern Algeria,algeria,,algeria
1092,2007-02-18T07:53:09.720Z,35.636,1.371,10.0,northern Algeria,Tiaret ⵜⵢⴰⵔⴻⵜ تيارت, تيارت,Tiaret 
1093,2007-02-20T23:13:42.420Z,36.632,2.492,0.0,northern Algeria,algeria,,algeria
1094,2007-02-22T03:51:47.940Z,36.938,2.112,0.0,northern Algeria,algeria,,algeria
1095,2007-02-28T12:46:29.070Z,35.836,-1.713,0.0,northern Algeria,algeria,,algeria
1096,2007-03-28T20:34:19.400Z,35.797,0.35100000000000003,0.0,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
1097,2007-04-08T04:24:17.600Z,36.053,1.226,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1098,2007-04-18T21:37:20.420Z,36.634,1.577,0.0,northern Algeria,algeria,,algeria
1099,2007-05-02T23:56:44.930Z,36.311,1.545,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1100,2007-05-08T06:56:35.110Z,36.12300000000001,2.61,3.5,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
